A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/4.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/4.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,2/11/2016 5:00,2016,2,11,5,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 6:00,2016,2,11,6,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 7:00,2016,2,11,7,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 8:00,2016,2,11,8,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 9:00,2016,2,11,9,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 10:00,2016,2,11,10,14,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 11:00,2016,2,11,11,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 12:00,2016,2,11,12,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 13:00,2016,2,11,13,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 14:00,2016,2,11,14,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 15:00,2016,2,11,15,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 16:00,2016,2,11,16,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 17:00,2016,2,11,17,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 18:00,2016,2,11,18,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 19:00,2016,2,11,19,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 20:00,2016,2,11,20,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 21:00,2016,2,11,21,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 22:00,2016,2,11,22,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/11/2016 23:00,2016,2,11,23,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 0:00,2016,2,12,0,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 1:00,2016,2,12,1,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 2:00,2016,2,12,2,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 3:00,2016,2,12,3,14,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 4:00,2016,2,12,4,13,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 5:00,2016,2,12,5,13,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 6:00,2016,2,12,6,12,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 7:00,2016,2,12,7,14,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 8:00,2016,2,12,8,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 9:00,2016,2,12,9,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 10:00,2016,2,12,10,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 11:00,2016,2,12,11,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 12:00,2016,2,12,12,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 13:00,2016,2,12,13,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 14:00,2016,2,12,14,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 15:00,2016,2,12,15,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 16:00,2016,2,12,16,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 17:00,2016,2,12,17,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 18:00,2016,2,12,18,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 19:00,2016,2,12,19,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 20:00,2016,2,12,20,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 21:00,2016,2,12,21,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 22:00,2016,2,12,22,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/12/2016 23:00,2016,2,12,23,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 0:00,2016,2,13,0,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 1:00,2016,2,13,1,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 2:00,2016,2,13,2,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 3:00,2016,2,13,3,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 4:00,2016,2,13,4,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 5:00,2016,2,13,5,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 6:00,2016,2,13,6,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 7:00,2016,2,13,7,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 8:00,2016,2,13,8,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 9:00,2016,2,13,9,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 10:00,2016,2,13,10,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 11:00,2016,2,13,11,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 12:00,2016,2,13,12,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 13:00,2016,2,13,13,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 14:00,2016,2,13,14,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 15:00,2016,2,13,15,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 16:00,2016,2,13,16,125,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 17:00,2016,2,13,17,159,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 18:00,2016,2,13,18,119,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 19:00,2016,2,13,19,82,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 20:00,2016,2,13,20,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 21:00,2016,2,13,21,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 22:00,2016,2,13,22,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/13/2016 23:00,2016,2,13,23,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 0:00,2016,2,14,0,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 1:00,2016,2,14,1,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 2:00,2016,2,14,2,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 3:00,2016,2,14,3,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 4:00,2016,2,14,4,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 5:00,2016,2,14,5,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 6:00,2016,2,14,6,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 7:00,2016,2,14,7,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 8:00,2016,2,14,8,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 9:00,2016,2,14,9,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 10:00,2016,2,14,10,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 11:00,2016,2,14,11,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 12:00,2016,2,14,12,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 13:00,2016,2,14,13,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 14:00,2016,2,14,14,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 15:00,2016,2,14,15,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 16:00,2016,2,14,16,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 17:00,2016,2,14,17,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 18:00,2016,2,14,18,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 19:00,2016,2,14,19,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 20:00,2016,2,14,20,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 21:00,2016,2,14,21,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 22:00,2016,2,14,22,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/14/2016 23:00,2016,2,14,23,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 0:00,2016,2,15,0,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 1:00,2016,2,15,1,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 2:00,2016,2,15,2,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 3:00,2016,2,15,3,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 4:00,2016,2,15,4,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 5:00,2016,2,15,5,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 6:00,2016,2,15,6,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 7:00,2016,2,15,7,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 8:00,2016,2,15,8,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 9:00,2016,2,15,9,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 10:00,2016,2,15,10,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 11:00,2016,2,15,11,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 12:00,2016,2,15,12,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 13:00,2016,2,15,13,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 14:00,2016,2,15,14,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 15:00,2016,2,15,15,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 16:00,2016,2,15,16,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 17:00,2016,2,15,17,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 18:00,2016,2,15,18,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 19:00,2016,2,15,19,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 20:00,2016,2,15,20,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 21:00,2016,2,15,21,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 22:00,2016,2,15,22,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/15/2016 23:00,2016,2,15,23,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 0:00,2016,2,16,0,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 1:00,2016,2,16,1,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 2:00,2016,2,16,2,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 3:00,2016,2,16,3,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 4:00,2016,2,16,4,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 5:00,2016,2,16,5,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 6:00,2016,2,16,6,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 7:00,2016,2,16,7,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 8:00,2016,2,16,8,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 9:00,2016,2,16,9,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 10:00,2016,2,16,10,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 11:00,2016,2,16,11,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 12:00,2016,2,16,12,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 13:00,2016,2,16,13,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 14:00,2016,2,16,14,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 15:00,2016,2,16,15,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 16:00,2016,2,16,16,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 17:00,2016,2,16,17,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 18:00,2016,2,16,18,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 19:00,2016,2,16,19,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 20:00,2016,2,16,20,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 21:00,2016,2,16,21,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 22:00,2016,2,16,22,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/16/2016 23:00,2016,2,16,23,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 0:00,2016,2,17,0,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 1:00,2016,2,17,1,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 2:00,2016,2,17,2,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 3:00,2016,2,17,3,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 4:00,2016,2,17,4,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 5:00,2016,2,17,5,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 6:00,2016,2,17,6,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 7:00,2016,2,17,7,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 8:00,2016,2,17,8,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 9:00,2016,2,17,9,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 10:00,2016,2,17,10,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 11:00,2016,2,17,11,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 12:00,2016,2,17,12,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 13:00,2016,2,17,13,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 14:00,2016,2,17,14,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 15:00,2016,2,17,15,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 16:00,2016,2,17,16,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 17:00,2016,2,17,17,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 18:00,2016,2,17,18,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 19:00,2016,2,17,19,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 20:00,2016,2,17,20,79,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 21:00,2016,2,17,21,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 22:00,2016,2,17,22,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/17/2016 23:00,2016,2,17,23,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 0:00,2016,2,18,0,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 1:00,2016,2,18,1,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 2:00,2016,2,18,2,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 3:00,2016,2,18,3,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 4:00,2016,2,18,4,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 5:00,2016,2,18,5,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 6:00,2016,2,18,6,83,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 7:00,2016,2,18,7,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 8:00,2016,2,18,8,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 9:00,2016,2,18,9,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 10:00,2016,2,18,10,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 11:00,2016,2,18,11,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 12:00,2016,2,18,12,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 13:00,2016,2,18,13,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 14:00,2016,2,18,14,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 15:00,2016,2,18,15,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 16:00,2016,2,18,16,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 17:00,2016,2,18,17,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 18:00,2016,2,18,18,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 19:00,2016,2,18,19,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 20:00,2016,2,18,20,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 21:00,2016,2,18,21,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 22:00,2016,2,18,22,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/18/2016 23:00,2016,2,18,23,86,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 0:00,2016,2,19,0,87,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 1:00,2016,2,19,1,79,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 2:00,2016,2,19,2,79,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 3:00,2016,2,19,3,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 4:00,2016,2,19,4,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 5:00,2016,2,19,5,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 6:00,2016,2,19,6,72,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 7:00,2016,2,19,7,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 8:00,2016,2,19,8,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 9:00,2016,2,19,9,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 10:00,2016,2,19,10,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 11:00,2016,2,19,11,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 12:00,2016,2,19,12,72,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 13:00,2016,2,19,13,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 14:00,2016,2,19,14,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 15:00,2016,2,19,15,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 16:00,2016,2,19,16,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 17:00,2016,2,19,17,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 18:00,2016,2,19,18,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 19:00,2016,2,19,19,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 20:00,2016,2,19,20,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 21:00,2016,2,19,21,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 22:00,2016,2,19,22,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/19/2016 23:00,2016,2,19,23,77,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 0:00,2016,2,20,0,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 1:00,2016,2,20,1,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 2:00,2016,2,20,2,105,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 3:00,2016,2,20,3,113,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 4:00,2016,2,20,4,149,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 5:00,2016,2,20,5,162,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 6:00,2016,2,20,6,142,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 7:00,2016,2,20,7,130,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 8:00,2016,2,20,8,128,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 9:00,2016,2,20,9,105,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 10:00,2016,2,20,10,109,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 11:00,2016,2,20,11,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 12:00,2016,2,20,12,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 13:00,2016,2,20,13,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 14:00,2016,2,20,14,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 15:00,2016,2,20,15,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 16:00,2016,2,20,16,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 17:00,2016,2,20,17,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 18:00,2016,2,20,18,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 19:00,2016,2,20,19,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 20:00,2016,2,20,20,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 21:00,2016,2,20,21,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 22:00,2016,2,20,22,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/20/2016 23:00,2016,2,20,23,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 0:00,2016,2,21,0,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 1:00,2016,2,21,1,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 2:00,2016,2,21,2,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 3:00,2016,2,21,3,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 4:00,2016,2,21,4,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 5:00,2016,2,21,5,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 6:00,2016,2,21,6,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 7:00,2016,2,21,7,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 8:00,2016,2,21,8,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 9:00,2016,2,21,9,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 10:00,2016,2,21,10,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 11:00,2016,2,21,11,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 12:00,2016,2,21,12,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 13:00,2016,2,21,13,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 14:00,2016,2,21,14,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 15:00,2016,2,21,15,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 16:00,2016,2,21,16,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 17:00,2016,2,21,17,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 18:00,2016,2,21,18,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 19:00,2016,2,21,19,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 20:00,2016,2,21,20,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 21:00,2016,2,21,21,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 22:00,2016,2,21,22,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/21/2016 23:00,2016,2,21,23,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 0:00,2016,2,22,0,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 1:00,2016,2,22,1,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 2:00,2016,2,22,2,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 3:00,2016,2,22,3,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 4:00,2016,2,22,4,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 5:00,2016,2,22,5,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 6:00,2016,2,22,6,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 7:00,2016,2,22,7,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 8:00,2016,2,22,8,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 9:00,2016,2,22,9,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 10:00,2016,2,22,10,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 11:00,2016,2,22,11,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 12:00,2016,2,22,12,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 13:00,2016,2,22,13,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 14:00,2016,2,22,14,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 15:00,2016,2,22,15,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2/22/2016 16:00,2016,2,22,16,27,µg/m³,1 Hr,Valid
